t_s,stage,q_rad,dq_rad_s,tau_Nm,q_ref_rad,dq_ref_rad_s,dq_filt_rad_s
35.443178,pos_sweep,-0.602280617,2.037131310,0.023437500,-0.562633631,0.000000000,1.950885798
35.449184,pos_sweep,-0.590775728,2.307112455,0.019531250,-0.552694401,0.000000000,1.889627799
35.454195,pos_sweep,-0.579846084,1.570799947,0.023437500,-0.542755032,0.000000000,1.727183743
35.458184,pos_sweep,-0.571600914,1.472625017,0.019531250,-0.532815528,0.000000000,1.602642541
35.463180,pos_sweep,-0.562780499,1.251731277,0.023437500,-0.522875891,0.000000000,1.509613779
35.468181,pos_sweep,-0.555494070,1.300818801,0.042968750,-0.512936123,0.000000000,1.479088186
35.473175,pos_sweep,-0.550125122,0.932662487,0.050781250,-0.502996227,0.000000000,1.491769871
35.478194,pos_sweep,-0.542646945,1.668974996,0.039062500,-0.493056205,0.000000000,1.639962816
35.483168,pos_sweep,-0.533251345,1.938956261,0.042968750,-0.483116059,0.000000000,1.781124058
35.488179,pos_sweep,-0.523855686,1.865324974,0.039062500,-0.473175793,0.000000000,1.884031396
35.493191,pos_sweep,-0.512926042,2.454375029,0.035156250,-0.463235409,0.000000000,1.991472622
35.498215,pos_sweep,-0.501804650,2.135306358,0.039062500,-0.453294909,0.000000000,1.986719858
35.503182,pos_sweep,-0.491066754,1.791693807,0.035156250,-0.443354295,0.000000000,1.945954077
35.508680,pos_sweep,-0.479753613,2.012587547,0.039062500,-0.433413571,0.000000000,1.942576469
35.513181,pos_sweep,-0.470357955,1.816237450,0.039062500,-0.423472738,0.000000000,1.922230226
35.518177,pos_sweep,-0.459811807,1.767150044,0.027343750,-0.413531799,0.000000000,1.927573529
35.523174,pos_sweep,-0.449457407,2.037131310,0.039062500,-0.403590757,0.000000000,1.971798787
35.528177,pos_sweep,-0.438336045,2.037131310,0.023437500,-0.393649615,0.000000000,2.000189354
35.533173,pos_sweep,-0.427214652,2.135306358,0.027343750,-0.383708373,0.000000000,2.019626272
35.538176,pos_sweep,-0.416668504,2.208937407,0.027343750,-0.373767036,0.000000000,2.011025725
35.543263,pos_sweep,-0.405547112,1.963500023,0.027343750,-0.363825605,0.000000000,1.954457182
35.548220,pos_sweep,-0.395767957,1.865324974,0.027343750,-0.353884084,0.000000000,1.895696918
35.553174,pos_sweep,-0.385605335,1.963500023,0.027343750,-0.343942474,0.000000000,1.844297924
35.558180,pos_sweep,-0.377551913,1.423537493,0.039062500,-0.334000778,0.000000000,1.764007831
35.563155,pos_sweep,-0.369881988,1.570799947,0.039062500,-0.324058998,0.000000000,1.766237779
35.568246,pos_sweep,-0.360486329,1.840781212,0.042968750,-0.314117138,0.000000000,1.815836136
35.574153,pos_sweep,-0.350131929,2.012587547,0.035156250,-0.304175198,0.000000000,1.859388536
35.578153,pos_sweep,-0.339394033,2.061675072,0.023437500,-0.294233183,0.000000000,1.865809982
35.583146,pos_sweep,-0.327889174,2.061675072,0.027343750,-0.284291095,0.000000000,1.824759465
35.588147,pos_sweep,-0.318685263,1.816237450,0.039062500,-0.274348935,0.000000000,1.726287542
35.593146,pos_sweep,-0.309864849,1.349906206,0.035156250,-0.264406707,0.000000000,1.606014395
35.598144,pos_sweep,-0.302386671,1.276275039,0.050781250,-0.254464412,0.000000000,1.547814374
35.603143,pos_sweep,-0.295291990,1.104468703,0.054687500,-0.244522054,0.000000000,1.555427538
35.608154,pos_sweep,-0.286088079,1.398993731,0.042968750,-0.234579635,0.000000000,1.672339919
35.613146,pos_sweep,-0.276692420,1.546256304,0.050781250,-0.224637157,0.000000000,1.855503413
35.618144,pos_sweep,-0.265379310,2.528006315,0.035156250,-0.214694623,0.000000000,2.113619351
35.623144,pos_sweep,-0.252340436,2.454375029,0.027343750,-0.204752035,0.000000000,2.271300023
35.628151,pos_sweep,-0.238151073,2.920706272,0.019531250,-0.194809396,0.000000000,2.384608673
35.634201,pos_sweep,-0.223386481,2.748899937,0.007812500,-0.184866709,0.000000000,2.367982962
35.638169,pos_sweep,-0.209964111,2.282568693,0.003906250,-0.174923975,0.000000000,2.259034129
35.644158,pos_sweep,-0.197883978,2.258024931,0.007812500,-0.164981197,0.000000000,2.144381206
35.649158,pos_sweep,-0.187146097,1.938956261,0.007812500,-0.155038379,0.000000000,2.002184373
35.653155,pos_sweep,-0.177175194,1.791693807,0.007812500,-0.145095521,0.000000000,1.875312182
35.658153,pos_sweep,-0.167779535,1.816237450,0.007812500,-0.135152627,0.000000000,1.768706637
35.663154,pos_sweep,-0.158000395,1.300818801,0.007812500,-0.125209700,0.000000000,1.650581015
35.668153,pos_sweep,-0.149563476,1.325362444,0.019531250,-0.115266741,0.000000000,1.617227513
35.673156,pos_sweep,-0.141510054,1.718062520,0.023437500,-0.105323753,0.000000000,1.654613557
35.678152,pos_sweep,-0.132881403,2.012587547,0.027343750,-0.095380739,0.000000000,1.676621431
35.683161,pos_sweep,-0.125978470,1.006293774,0.035156250,-0.085437701,0.000000000,1.617200955
35.688151,pos_sweep,-0.118500292,1.865324974,0.039062500,-0.075494642,0.000000000,1.705846493
35.693182,pos_sweep,-0.110063381,1.644431233,0.039062500,-0.065551564,0.000000000,1.755839117
35.698148,pos_sweep,-0.101434715,1.668974996,0.042968750,-0.055608469,0.000000000,1.83283375
35.703146,pos_sweep,-0.092230812,2.135306358,0.035156250,-0.045665361,0.000000000,1.949542947
35.708147,pos_sweep,-0.081109427,2.258024931,0.027343750,-0.035722241,0.000000000,2.021228533
35.714158,pos_sweep,-0.068262301,2.110762596,0.023437500,-0.025779112,0.000000000,2.035521605
35.718148,pos_sweep,-0.056949168,2.307112455,0.019531250,-0.015835977,0.000000000,2.031578464
35.723147,pos_sweep,-0.045444287,1.767150044,0.019531250,-0.005892838,0.000000000,1.960853951
35.729159,pos_sweep,-0.033747654,2.110762596,0.023437500,0.004050303,0.000000000,1.937077593
35.733151,pos_sweep,-0.024927245,1.668974996,0.023437500,0.013993442,0.000000000,1.871205077
35.738689,pos_sweep,-0.016682081,1.889868736,0.027343750,0.023936578,0.000000000,1.85434721
35.743137,pos_sweep,-0.007478174,1.767150044,0.023437500,0.033879709,0.000000000,1.828879966
35.748129,pos_sweep,0.001533984,1.472625017,0.027343750,0.043822830,0.000000000,1.818374247
35.753160,pos_sweep,0.012271875,2.282568693,0.019531250,0.053765941,0.000000000,1.891668019
35.758153,pos_sweep,0.022434521,1.693518758,0.023437500,0.063709038,0.000000000,1.870218912
35.763127,pos_sweep,0.031446680,1.693518758,0.035156250,0.073652120,0.000000000,1.89159675
35.768126,pos_sweep,0.041225828,2.135306358,0.027343750,0.083595182,0.000000000,1.960982892
35.773125,pos_sweep,0.050237987,1.938956261,0.035156250,0.093538225,0.000000000,1.988118131
35.778127,pos_sweep,0.059633642,2.061675072,0.035156250,0.103481243,0.000000000,2.027168768
35.783126,pos_sweep,0.070179783,2.037131310,0.039062500,0.113424236,0.000000000,2.057856087
35.788132,pos_sweep,0.079958938,1.988043785,0.027343750,0.123367200,0.000000000,2.093566485
35.793157,pos_sweep,0.090696827,2.208937407,0.019531250,0.133310134,0.000000000,2.154852495
35.798133,pos_sweep,0.101818211,2.258024931,0.023437500,0.143253034,0.000000000,2.203029907
35.803134,pos_sweep,0.114857078,2.847074986,0.007812500,0.153195899,0.000000000,2.237878135
35.808143,pos_sweep,0.128279448,2.233481169,0.003906250,0.163138725,0.000000000,2.125074883
35.813127,pos_sweep,0.141126558,2.233481169,0.000000000,0.173081510,0.000000000,1.985997122
35.818131,pos_sweep,0.150905713,1.497168779,0.011718750,0.183024252,0.000000000,1.786936475
35.823138,pos_sweep,0.158575639,1.300818801,0.019531250,0.192966949,0.000000000,1.658107032
35.828126,pos_sweep,0.167012542,1.595343709,0.019531250,0.202909597,0.000000000,1.615873795
35.833125,pos_sweep,0.174682468,1.178099990,0.027343750,0.212852194,0.000000000,1.57861645
35.839220,pos_sweep,0.183502883,1.840781212,0.023437500,0.222794738,0.000000000,1.638432568
35.843968,pos_sweep,0.192323297,1.595343709,0.019531250,0.232737227,0.000000000,1.6492053
35.848198,pos_sweep,0.201143697,1.570799947,0.027343750,0.242679657,0.000000000,1.673032504
35.854207,pos_sweep,0.210922852,2.037131310,0.035156250,0.252622026,0.000000000,1.721637887
35.858155,pos_sweep,0.218592778,1.668974996,0.035156250,0.262564333,0.000000000,1.693776901
35.863170,pos_sweep,0.226070940,1.129012465,0.050781250,0.272506574,0.000000000,1.671927171
35.868351,pos_sweep,0.235274851,2.061675072,0.042968750,0.282448746,0.000000000,1.78166407
35.873143,pos_sweep,0.245437503,1.546256304,0.039062500,0.292390848,0.000000000,1.8235345
35.878433,pos_sweep,0.256175399,2.331656218,0.035156250,0.302332877,0.000000000,1.932609046
35.883182,pos_sweep,0.267296791,2.380743742,0.035156250,0.312274831,0.000000000,1.944966241
35.888134,pos_sweep,0.276308924,1.546256304,0.042968750,0.322216706,0.000000000,1.851703729
35.893137,pos_sweep,0.284937590,1.767150044,0.039062500,0.332158501,0.000000000,1.832472731
35.898128,pos_sweep,0.294141501,1.988043785,0.039062500,0.342100213,0.000000000,1.829074038
35.903134,pos_sweep,0.302386671,1.472625017,0.042968750,0.352041839,0.000000000,1.787145734
35.909180,pos_sweep,0.311974078,2.110762596,0.042968750,0.361983377,0.000000000,1.821448042
35.913138,pos_sweep,0.321177989,1.840781212,0.054687500,0.371924825,0.000000000,1.785628974
35.919135,pos_sweep,0.329614878,1.325362444,0.054687500,0.381866179,0.000000000,1.736442617
35.924126,pos_sweep,0.337668300,2.037131310,0.050781250,0.391807439,0.000000000,1.786890059
35.928189,pos_sweep,0.346488714,1.693518758,0.058593750,0.401748600,0.000000000,1.776686348
35.933133,pos_sweep,0.355692625,1.595343709,0.050781250,0.411689661,0.000000000,1.786640026
35.938135,pos_sweep,0.366622269,1.791693807,0.050781250,0.421630619,0.000000000,1.84295833
35.943132,pos_sweep,0.377551913,1.816237450,0.042968750,0.431571471,0.000000000,1.911701653
35.948126,pos_sweep,0.388481557,2.331656218,0.039062500,0.441512216,0.000000000,2.003582704
35.953141,pos_sweep,0.399219424,1.816237450,0.042968750,0.451452850,0.000000000,2.01594834
35.958144,pos_sweep,0.410340816,2.282568693,0.042968750,0.461393371,0.000000000,2.076718049
35.963117,pos_sweep,0.422037452,2.086218834,0.039062500,0.471333777,0.000000000,2.087595589
35.968141,pos_sweep,0.433158845,2.282568693,0.035156250,0.481274066,0.000000000,2.098806815
35.973129,pos_sweep,0.444663733,2.233481169,0.039062500,0.491214233,0.000000000,2.065479542
35.978178,pos_sweep,0.454826355,1.865324974,0.027343750,0.501154279,0.000000000,1.991433593
35.983251,pos_sweep,0.466139495,2.307112455,0.035156250,0.511094198,0.000000000,1.947952681
35.988516,pos_sweep,0.476493895,1.791693807,0.027343750,0.521033990,0.000000000,1.817421955
35.993546,pos_sweep,0.486081302,1.840781212,0.039062500,0.530973652,0.000000000,1.69312698
35.998571,pos_sweep,0.494901717,1.497168779,0.050781250,0.540913181,0.000000000,1.533044941
36.003113,pos_sweep,0.501037657,0.785399973,0.050781250,0.550852575,0.000000000,1.381658234
36.009493,pos_sweep,0.507748842,1.104468703,0.058593750,0.560791831,0.000000000,1.374787072
36.014120,pos_sweep,0.516761005,1.423537493,0.058593750,0.570730947,0.000000000,1.433433167
36.018113,pos_sweep,0.523855686,1.178099990,0.058593750,0.580669920,0.000000000,1.494477684
36.023110,pos_sweep,0.533059597,1.521712542,0.054687500,0.590608748,0.000000000,1.63220289
36.028105,pos_sweep,0.544372678,2.037131310,0.054687500,0.600547428,0.000000000,1.796707721
36.033108,pos_sweep,0.555110574,1.889868736,0.042968750,0.610485959,0.000000000,1.902940914
36.038409,pos_sweep,0.567574203,2.258024931,0.042968750,0.620424336,0.000000000,2.01234242
36.043156,pos_sweep,0.579654336,2.208937407,0.042968750,0.630362559,0.000000000,2.062197679
36.048114,pos_sweep,0.591734469,1.988043785,0.035156250,0.640300624,0.000000000,2.076487525
36.054276,pos_sweep,0.604581594,1.914412498,0.027343750,0.650238529,0.000000000,2.112213543
36.059310,pos_sweep,0.616086483,2.429831266,0.023437500,0.660176271,0.000000000,2.195880743
36.064126,pos_sweep,0.628741860,2.282568693,0.019531250,0.670113848,0.000000000,2.222845187
36.068236,pos_sweep,0.641972482,2.822531223,0.011718750,0.680051258,0.000000000,2.235334401
36.073117,pos_sweep,0.654244363,2.208937407,0.007812500,0.689988498,0.000000000,2.105504298
36.079125,pos_sweep,0.665940940,2.012587547,0.007812500,0.699925565,0.000000000,1.950605038
36.083571,pos_sweep,0.674761355,1.521712542,0.019531250,0.709862457,0.000000000,1.780683032
36.088347,pos_sweep,0.682431281,1.227187514,0.019531250,0.719799172,0.000000000,1.673527891
36.093125,pos_sweep,0.691251695,1.791693807,0.027343750,0.729735707,0.000000000,1.674552589
36.099154,pos_sweep,0.699113369,1.325362444,0.027343750,0.739672059,0.000000000,1.647185686
36.104404,pos_sweep,0.707933784,1.938956261,0.027343750,0.749608226,0.000000000,1.697819313
36.109132,pos_sweep,0.717521191,1.865324974,0.035156250,0.759544206,0.000000000,1.690008405
36.114174,pos_sweep,0.725766361,1.546256304,0.039062500,0.769479997,0.000000000,1.639705893
36.119126,pos_sweep,0.734970272,1.521712542,0.035156250,0.779415594,0.000000000,1.612052826
36.124116,pos_sweep,0.745324671,1.398993731,0.035156250,0.789350997,0.000000000,1.606295598
36.128118,pos_sweep,0.752611101,1.570799947,0.042968750,0.799286203,0.000000000,1.650782273
36.133112,pos_sweep,0.762582004,2.356199980,0.039062500,0.809221209,0.000000000,1.714654322
36.138117,pos_sweep,0.771594167,1.276275039,0.042968750,0.819156012,0.000000000,1.623034488
36.145131,pos_sweep,0.784441233,1.644431233,0.039062500,0.829090611,0.000000000,1.615458991
36.149390,pos_sweep,0.791919410,1.398993731,0.039062500,0.839025002,0.000000000,1.60086147
36.154118,pos_sweep,0.799589336,1.202643752,0.042968750,0.848959184,0.000000000,1.63519078
36.159122,pos_sweep,0.808601499,1.840781212,0.042968750,0.858893153,0.000000000,1.774356824
36.163108,pos_sweep,0.820106387,2.037131310,0.035156250,0.868826908,0.000000000,1.897423541
36.168115,pos_sweep,0.832186520,2.282568693,0.035156250,0.878760445,0.000000000,1.986629185
36.174114,pos_sweep,0.844074905,2.086218834,0.027343750,0.888693763,0.000000000,2.004107758
36.179123,pos_sweep,0.854045808,2.208937407,0.035156250,0.898626859,0.000000000,2.00168501
36.183109,pos_sweep,0.863824964,1.816237450,0.035156250,0.908559730,0.000000000,1.949030349
36.190676,pos_sweep,0.873604119,1.816237450,0.035156250,0.918492374,0.000000000,1.928560798
36.193088,pos_sweep,0.883766770,2.159849882,0.027343750,0.928424788,0.000000000,1.935315139
36.199097,pos_sweep,0.894696414,1.718062520,0.035156250,0.938356970,0.000000000,1.887648832
36.203088,pos_sweep,0.904092014,1.963500023,0.035156250,0.948288918,0.000000000,1.881085281
36.214034,pos_sweep,0.916747391,1.668974996,0.035156250,0.958220628,0.000000000,1.85454681
36.215115,pos_sweep,0.924033821,1.668974996,0.039062500,0.968152099,0.000000000,1.872985514
36.220090,pos_sweep,0.932854235,2.135306358,0.035156250,0.978083328,0.000000000,1.940870393
36.225096,pos_sweep,0.942441642,1.816237450,0.035156250,0.988014312,0.000000000,1.961629688
36.230090,pos_sweep,0.952412546,2.037131310,0.035156250,0.997945049,0.000000000,2.017627804
36.235093,pos_sweep,0.964109182,2.331656218,0.023437500,1.007875537,0.000000000,2.068898841
36.240107,pos_sweep,0.975422323,1.963500023,0.019531250,1.017805773,0.000000000,2.056485183
36.245110,pos_sweep,0.987694204,2.184393644,0.011718750,1.027735754,0.000000000,2.066608406
36.250141,pos_sweep,0.999582589,2.159849882,0.011718750,1.037665479,0.000000000,2.048183935
36.255128,pos_sweep,1.012046218,2.208937407,0.007812500,1.047594944,0.000000000,2.002694908
36.260098,pos_sweep,1.022400618,1.595343709,0.007812500,1.057524147,0.000000000,1.907218739
36.265186,pos_sweep,1.032371521,2.307112455,0.023437500,1.067453086,0.000000000,1.887331945
36.270116,pos_sweep,1.041383624,1.644431233,0.023437500,1.077381758,0.000000000,1.765702647
36.275495,pos_sweep,1.049820542,1.595343709,0.023437500,1.087310160,0.000000000,1.673465988
36.280096,pos_sweep,1.059216261,1.791693807,0.019531250,1.097238291,0.000000000,1.600163882
36.285099,pos_sweep,1.067653179,1.742606282,0.027343750,1.107166148,0.000000000,1.480440531
36.290103,pos_sweep,1.073213816,0.760856271,0.039062500,1.117093727,0.000000000,1.297175878
36.295141,pos_sweep,1.079924941,0.981750011,0.050781250,1.127021028,0.000000000,1.243899394
36.300108,pos_sweep,1.086444378,1.079924941,0.054687500,1.136948046,0.000000000,1.254160245
36.305139,pos_sweep,1.092196822,1.153556228,0.070312500,1.146874781,0.000000000,1.306650632
36.311097,pos_sweep,1.099291563,1.448081255,0.074218750,1.156801228,0.000000000,1.396246621
36.315108,pos_sweep,1.104468703,1.374449968,0.082031250,1.166727387,0.000000000,1.473279412
36.320111,pos_sweep,1.112713933,1.349906206,0.074218750,1.176653254,0.000000000,1.574265566
36.325134,pos_sweep,1.121342540,1.668974996,0.074218750,1.186578826,0.000000000,1.72962986
36.330088,pos_sweep,1.131696939,2.037131310,0.066406250,1.196504102,0.000000000,1.899695116
36.335089,pos_sweep,1.143777132,2.208937407,0.058593750,1.206429079,0.000000000,2.036449864
36.340093,pos_sweep,1.156624198,2.429831266,0.050781250,1.216353754,0.000000000,2.131398681
36.345083,pos_sweep,1.169471383,2.258024931,0.042968750,1.226278125,0.000000000,2.154016178
36.350094,pos_sweep,1.182510257,2.626181364,0.042968750,1.236202190,0.000000000,2.151424999
36.355093,pos_sweep,1.193631649,1.914412498,0.050781250,1.246125945,0.000000000,2.033766777
36.360148,pos_sweep,1.203985929,1.546256304,0.042968750,1.256049389,0.000000000,1.945036537
36.365098,pos_sweep,1.214915633,1.889868736,0.042968750,1.265972519,0.000000000,1.95295895
36.370093,pos_sweep,1.225078225,2.307112455,0.050781250,1.275895333,0.000000000,1.976172584
36.375097,pos_sweep,1.236199617,2.135306358,0.042968750,1.285817827,0.000000000,1.919176083
36.380096,pos_sweep,1.246937513,1.546256304,0.039062500,1.295740001,0.000000000,1.809795931
36.385088,pos_sweep,1.256908417,1.644431233,0.027343750,1.305661850,0.000000000,1.764290068
36.390082,pos_sweep,1.266304135,1.546256304,0.050781250,1.315583372,0.000000000,1.747834478
36.395074,pos_sweep,1.274741054,1.570799947,0.042968750,1.325504566,0.000000000,1.780235535
36.400066,pos_sweep,1.284520149,2.135306358,0.042968750,1.335425429,0.000000000,1.863397647
36.405068,pos_sweep,1.293724060,1.595343709,0.039062500,1.345345957,0.000000000,1.880657048
36.410147,pos_sweep,1.305228949,2.012587547,0.027343750,1.355266149,0.000000000,1.967068049
36.415109,pos_sweep,1.317884326,2.331656218,0.035156250,1.365186003,0.000000000,2.042446456
36.420082,pos_sweep,1.329389215,2.552550077,0.023437500,1.375105515,0.000000000,2.047728885
36.425066,pos_sweep,1.340894103,2.110762596,0.027343750,1.385024683,0.000000000,1.930657438
36.430076,pos_sweep,1.350673199,1.791693807,0.035156250,1.394943505,0.000000000,1.769933774
36.435183,pos_sweep,1.359685421,1.055381298,0.042968750,1.404861979,0.000000000,1.603936115
36.440252,pos_sweep,1.367547035,1.178099990,0.050781250,1.414780101,0.000000000,1.570892082
